original_row_index,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
6741,2021-01-08,55.276,23.586,-4.66,-3.57,-5.87,97.09,7.64
6741,2021-01-10,54.269,23.87,-8.77,-5.94,-10.62,94.8,0.21
6741,2021-01-09,55.424,22.147,-7.8,-5.87,-10.0,97.42,1.88
6742,2021-01-03,55.962,21.914,-3.91,-2.2,-5.19,99.42,0.2
6742,2020-12-12,55.145,23.856,-2.34,0.31,-5.16,87.98,0.3
6742,2021-01-02,56.109,22.025,-3.6,-1.99,-5.17,98.74,1.4
6742,2020-12-21,55.271,21.409,0.98,1.98,-0.17,96.27,1.94
6742,2020-12-13,55.474,22.478,-3.92,-2.38,-5.01,93.56,0.41
6743,2021-01-10,55.153,22.605,-11.02,-6.56,-14.18,97.04,0.15
6743,2021-01-12,55.317,22.294,-3.4,-3.12,-4.02,97.55,7.35
6743,2021-01-08,54.818,25.266,-5.65,-4.25,-7.49,97.05,8.34
6743,2021-01-23,55.895,22.572,-0.12,0.41,-1.47,97.71,5.47
6743,2021-01-17,55.402,22.587,-22.06,-17.16,-27.2,99.82,0.1
6744,2021-01-11,55.99,22.663,-4.46,-2.98,-6.19,98.79,1.23
6744,2020-12-29,55.219,21.272,2.19,3.84,1.37,94.05,4.1
6744,2021-01-05,54.797,23.525,-1.4,0.14,-3.31,95.32,3.17
6744,2021-01-03,55.667,21.225,-1.72,-0.45,-2.83,95.84,0.09
6744,2020-12-11,55.808,22.383,-2.35,0.24,-4.92,95.62,1.23
6745,2020-12-26,55.931,24.995,-3.23,-1.51,-4.99,99.33,1.37
6745,2021-01-12,56.259,21.93,-2.26,-1.05,-3.57,96.41,6.66
6745,2021-01-15,56.089,22.489,-12.02,-9.58,-14.04,99.24,0.51
6745,2020-12-12,54.615,25.123,-4.0,-1.92,-6.35,88.59,0.29
6745,2021-01-06,55.273,23.628,-3.09,-1.64,-4.39,95.54,2.0
6746,2021-01-07,55.1,24.304,-3.17,-0.74,-5.13,96.41,2.53
6746,2021-01-26,54.284,24.612,-1.26,-0.16,-2.38,98.37,21.42
6746,2021-01-21,54.878,25.506,-1.58,0.29,-6.45,98.74,2.12
6746,2021-01-05,55.958,21.462,-2.12,-0.72,-3.9,93.69,2.94
6746,2020-12-19,54.931,23.77,0.05,0.81,-0.92,98.25,0.51
6747,2021-03-08,55.696,22.812,-2.64,-0.01,-6.13,78.08,0.41
6747,2021-01-28,56.298,22.949,-6.62,-3.44,-10.63,97.43,0.35
6747,2021-01-27,55.823,23.892,-0.69,0.15,-3.89,98.07,4.41
6747,2021-02-08,54.607,25.067,-18.83,-13.6,-25.7,97.92,1.29
6747,2021-02-11,55.271,21.409,-10.79,-7.32,-14.07,97.0,0.05
6748,2021-02-20,55.032,25.545,-6.77,-1.78,-15.83,98.9,0.4
6748,2021-02-17,55.962,22.286,-12.31,-7.13,-18.64,99.33,0.16
6748,2021-03-03,55.909,25.292,-0.71,3.8,-3.47,92.38,0.25
6748,2021-02-26,55.383,25.832,0.07,0.11,-0.01,99.39,1.09
6748,2021-02-28,55.751,24.673,-0.07,2.52,-1.95,96.91,0.41
6749,2021-02-16,55.145,23.856,-10.45,-3.9,-17.18,99.48,0.2
6749,2021-01-22,56.101,24.297,-0.53,0.2,-1.64,98.51,0.25
6749,2021-02-14,55.901,21.621,-3.1,-0.44,-9.08,95.58,1.53
6749,2021-02-09,56.298,22.949,-12.77,-10.4,-15.37,97.85,0.67
6749,2021-02-16,54.971,23.359,-9.31,-3.08,-17.13,98.51,0.2
6750,2021-01-06,55.27,24.106,-2.98,-1.62,-4.02,94.75,1.66
6750,2021-01-18,55.972,22.118,-12.14,-8.34,-16.52,100.0,1.72
6750,2021-01-12,54.325,24.255,-4.21,-3.71,-5.3,97.31,0.57
6750,2021-01-29,55.919,23.373,-6.93,-3.59,-9.13,98.5,0.23
6750,2021-01-18,55.393,22.32,-16.72,-13.09,-21.26,99.69,1.08
6751,2021-01-13,54.961,24.772,-4.38,-3.43,-6.19,99.17,4.25
6751,2021-01-10,55.1,24.304,-10.67,-7.03,-13.89,92.96,0.04
6751,2021-01-31,55.448,25.946,-5.01,-2.97,-6.91,99.55,0.63
6751,2021-01-10,56.005,22.573,-10.69,-6.9,-12.49,99.32,0.18
6751,2021-02-19,55.765,22.835,-15.32,-9.71,-19.76,98.5,0.07
6752,2021-01-12,55.379,22.602,-3.4,-3.12,-4.02,97.55,7.35
6752,2021-01-25,54.987,24.263,-2.27,-1.06,-3.38,99.29,3.42
6752,2021-01-17,55.744,21.59,-21.94,-17.93,-26.05,99.82,0.13
6752,2021-01-16,55.384,25.731,-22.35,-19.18,-26.73,99.57,0.19
6752,2021-01-18,56.047,23.315,-16.52,-12.42,-20.63,99.16,0.19
6753,2021-03-02,55.27,24.106,0.39,4.99,-2.82,92.87,0.21
6753,2021-02-19,55.919,23.373,-15.32,-9.71,-19.76,98.5,0.07
6753,2021-01-17,55.296,22.31,-22.06,-17.16,-27.2,99.82,0.1
6753,2021-02-07,54.441,24.125,-19.02,-13.47,-22.26,99.19,0.1
6753,2021-01-31,55.319,22.536,-3.15,-0.67,-5.34,96.91,3.2
6754,2021-02-18,55.432,21.37,-12.01,-8.86,-14.51,99.21,0.01
6754,2021-01-30,54.284,24.612,-5.28,-2.35,-8.56,99.72,0.35
6754,2021-01-31,56.257,22.293,-4.01,-1.7,-5.97,93.56,0.63
6754,2021-01-23,56.165,21.469,1.19,1.7,0.84,96.52,6.7
6754,2021-02-14,55.837,22.531,-3.92,-0.91,-10.15,97.11,1.46
6755,2021-02-16,54.269,23.87,-9.58,-4.06,-14.74,99.39,0.18
6755,2021-01-17,55.032,25.545,-25.12,-21.13,-28.09,99.5,0.09
6755,2021-02-10,54.878,25.506,-14.66,-11.65,-18.41,98.01,0.91
6755,2021-02-07,56.14,21.421,-11.58,-7.96,-17.4,95.43,0.26
6755,2021-02-26,54.578,22.92,1.39,2.79,0.79,97.5,0.58
6756,2021-01-14,55.919,23.373,-10.62,-6.13,-13.65,99.08,0.19
6756,2021-02-16,55.972,22.118,-6.47,-2.77,-10.48,96.04,0.12
6756,2021-01-15,55.032,25.545,-17.18,-13.84,-20.37,98.68,0.16
6756,2021-01-26,55.402,22.587,-0.98,-0.17,-2.54,97.54,8.01
6756,2021-01-30,56.279,23.225,-3.56,-1.83,-4.62,95.63,1.03
6757,2021-02-04,55.84,24.51,-9.29,-7.62,-12.18,98.28,0.25
6757,2021-01-18,54.741,24.742,-19.39,-14.72,-24.65,99.08,0.11
6757,2021-01-03,54.544,25.503,-3.36,-1.2,-4.32,98.08,0.94
6757,2021-02-04,54.961,24.956,-9.25,-7.07,-11.41,99.44,2.82
6757,2020-12-23,54.194,23.821,0.58,1.82,-1.45,98.87,2.29
6758,2021-01-27,55.346,22.303,-1.0,0.19,-6.95,97.42,2.53
6758,2021-01-30,54.987,23.56,-5.0,-1.64,-8.22,99.08,0.36
6758,2021-01-20,55.432,25.678,-16.97,-9.79,-22.4,99.7,2.31
6758,2021-02-06,55.781,24.77,-17.0,-12.98,-19.37,99.11,0.11
6758,2021-01-25,54.758,24.984,-1.93,-0.26,-3.18,99.4,3.98
6759,2021-01-24,54.961,24.956,-0.04,0.08,-0.7,99.38,7.11
6759,2021-01-16,55.486,25.973,-22.29,-19.94,-25.93,99.01,0.22
6759,2021-02-04,55.972,25.213,-9.82,-8.27,-12.85,98.64,0.22
6759,2021-02-01,54.758,24.984,-8.39,-5.31,-12.36,99.49,0.54
6759,2021-02-09,55.751,24.673,-12.82,-10.27,-15.55,98.34,0.99
6760,2021-03-02,55.296,22.31,0.9,5.88,-2.78,93.72,0.15
6760,2021-02-09,56.047,23.315,-12.88,-10.53,-15.26,98.62,1.29
6760,2021-02-21,54.578,22.92,-0.42,0.19,-1.84,98.82,0.16
6760,2021-01-19,54.557,25.157,-19.28,-14.91,-21.56,99.1,0.09
6760,2021-02-11,54.536,23.405,-14.29,-11.83,-16.33,98.86,0.14
6761,2021-02-08,55.07,24.041,-17.96,-13.1,-24.61,98.5,0.7
6761,2021-01-17,55.781,24.77,-23.96,-19.16,-29.15,99.32,0.19
6761,2021-02-07,54.137,23.851,-19.13,-13.77,-22.39,98.87,0.04
6761,2021-02-25,56.281,22.394,1.47,2.72,0.82,98.81,0.36
6761,2021-02-10,55.383,25.832,-14.89,-12.22,-18.75,99.43,0.95
6762,2021-01-26,55.32,21.653,-0.2,0.17,-1.02,95.13,5.7
6762,2021-02-18,55.448,25.946,-19.51,-14.04,-23.27,97.86,0.05
6762,2021-02-03,56.248,22.263,-5.89,-2.8,-9.36,98.24,0.14
6762,2021-02-10,54.607,25.067,-14.2,-10.65,-17.96,97.86,0.87
6762,2021-01-30,55.792,22.462,-4.18,-1.6,-5.54,97.41,0.87
6763,2021-02-03,55.696,22.812,-5.31,-1.43,-9.6,98.08,0.59
6763,2021-01-21,55.432,25.678,-2.24,0.07,-9.1,99.63,4.06
6763,2021-01-31,55.962,21.914,-2.73,-0.79,-3.87,93.27,3.01
6763,2021-01-23,55.962,22.286,-0.12,0.41,-1.47,97.71,5.47
6763,2021-02-19,54.577,23.433,-13.56,-8.93,-19.81,98.28,0.2
6764,2021-02-12,54.835,23.39,-17.53,-10.95,-22.06,97.69,0.06
6764,2021-02-05,56.165,21.469,-6.49,-2.56,-12.63,93.12,1.49
6764,2021-02-07,55.807,23.235,-15.36,-11.21,-20.87,98.38,0.34
6764,2021-01-26,55.224,21.52,0.9,1.04,0.6,91.81,4.06
6764,2021-01-08,55.895,22.572,-4.88,-3.89,-6.38,98.0,5.98
6765,2021-02-18,54.536,23.405,-16.29,-11.16,-22.42,98.32,0.01
6765,2021-02-15,55.032,25.545,-9.45,-6.71,-12.69,97.21,0.26
6765,2021-01-12,55.224,21.52,-1.95,-1.42,-2.51,93.67,9.51
6765,2021-02-07,56.248,22.263,-15.92,-11.06,-22.47,98.7,0.31
6765,2021-01-24,54.536,23.405,-0.48,0.26,-2.34,98.58,5.98
6766,2021-02-09,54.828,23.242,-11.45,-9.63,-13.13,96.7,2.94
6766,2021-01-15,54.99,25.152,-16.16,-12.5,-19.93,99.4,0.17
6766,2021-02-06,55.483,22.423,-14.44,-10.56,-18.23,98.55,0.15
6766,2021-02-11,54.717,25.681,-14.33,-12.3,-16.09,95.74,0.38
6766,2021-02-07,54.996,25.347,-19.1,-13.33,-22.99,97.64,0.12
6767,2021-02-01,55.956,24.745,-6.31,-3.41,-10.67,99.29,2.55
6767,2021-02-25,54.606,23.544,0.76,2.03,-0.05,98.78,0.29
6767,2021-01-27,54.094,24.145,-0.99,0.1,-2.59,97.28,6.04
6767,2021-02-02,55.251,21.385,-4.15,-0.89,-6.28,94.9,1.45
6767,2021-01-26,54.797,23.525,-0.96,0.13,-2.45,97.47,16.0
6768,2021-02-06,56.101,24.297,-15.66,-11.96,-17.79,98.55,0.14
6768,2021-02-22,55.99,22.663,-0.89,1.14,-2.85,97.89,0.25
6768,2021-02-01,54.992,23.156,-6.75,-3.94,-10.56,96.52,0.79
6768,2021-01-20,55.929,22.441,-10.03,-0.58,-16.49,97.98,5.1
6768,2021-02-09,55.895,22.572,-12.87,-10.52,-15.2,98.33,1.37
6769,2021-02-24,55.783,24.624,0.09,0.21,-0.39,98.84,0.45
6769,2021-02-01,55.474,22.478,-6.05,-2.97,-10.33,98.79,0.74
6769,2021-01-28,55.885,21.682,-3.59,-2.69,-5.04,96.86,1.46
6769,2021-02-13,55.937,22.677,-4.52,-1.39,-10.46,97.49,0.81
6769,2021-02-25,55.448,25.946,0.32,0.63,0.05,99.0,0.3
6770,2021-01-27,55.14,23.578,-0.47,0.22,-3.53,97.68,4.53
6770,2021-02-14,54.758,24.984,-3.96,-2.19,-6.61,99.32,2.2
6770,2021-02-06,54.652,23.427,-15.52,-11.42,-18.83,98.8,0.19
6770,2021-02-06,54.284,24.612,-16.03,-12.26,-20.1,98.92,0.17
6770,2021-02-03,55.14,23.578,-5.66,-1.07,-8.65,98.88,0.42
6771,2021-01-25,54.818,25.266,-1.93,-0.26,-3.18,99.4,3.98
6771,2021-01-24,55.792,22.462,-1.09,0.26,-3.81,98.35,4.06
6771,2021-01-09,54.978,24.135,-7.1,-4.8,-8.6,97.51,1.33
6771,2021-02-06,55.423,25.791,-17.66,-13.9,-20.31,99.58,0.14
6771,2021-02-13,55.262,23.607,-8.14,-1.97,-17.36,98.04,0.89
6772,2021-01-30,55.958,21.462,-1.09,0.5,-2.15,86.4,1.11
6772,2021-02-10,54.851,23.156,-14.06,-11.18,-17.8,98.26,1.06
6772,2021-01-22,55.474,22.478,-0.9,0.24,-3.09,98.64,0.82
6772,2021-01-30,56.109,22.025,-3.2,-0.95,-4.54,94.1,1.03
6772,2021-02-17,55.424,22.147,-10.66,-6.5,-16.46,99.49,0.15
6773,2021-01-17,54.544,25.503,-25.64,-21.6,-27.31,98.87,0.06
6773,2021-02-19,56.25,21.991,-12.65,-8.41,-17.07,98.57,0.13
6773,2021-02-05,55.42,22.352,-10.14,-4.68,-14.93,99.17,0.59
6773,2021-01-29,55.885,21.682,-5.91,-3.29,-8.65,97.4,0.58
6773,2021-02-08,55.383,25.832,-18.31,-13.43,-24.76,99.61,0.22
6774,2021-02-08,55.774,21.359,-13.78,-10.21,-17.66,99.22,0.05
6774,2021-01-28,56.109,22.025,-3.59,-2.69,-5.04,96.86,1.46
6774,2021-01-17,56.25,21.991,-19.61,-15.52,-24.64,99.85,0.15
6774,2021-02-24,55.0,24.876,-0.04,0.13,-0.86,99.54,0.35
6774,2021-01-26,55.909,25.292,-1.57,-0.36,-3.03,98.9,17.85
6775,2021-01-22,56.089,22.489,-0.75,0.33,-2.81,97.88,0.71
6775,2021-02-15,54.704,25.33,-9.44,-6.57,-12.19,95.99,0.26
6775,2021-02-03,54.325,24.255,-4.45,-0.73,-7.66,99.05,1.3
6775,2021-02-01,56.245,22.078,-4.0,-0.51,-7.5,94.98,0.58
6775,2021-03-02,54.682,23.439,1.01,5.34,-2.15,93.83,0.25
6776,2021-01-23,55.972,25.213,-0.38,0.19,-1.28,98.94,1.66
6776,2021-02-10,55.823,23.892,-15.29,-12.48,-18.58,98.9,1.57
6776,2021-02-05,55.001,25.469,-11.51,-7.49,-16.02,99.43,0.54
6776,2021-02-03,55.918,25.334,-7.0,-3.74,-10.88,99.67,0.21
6776,2021-01-22,55.781,24.77,-0.42,0.16,-1.24,98.88,0.27
6777,2021-02-03,54.023,24.195,-3.51,-0.39,-6.25,97.82,3.04
6777,2021-02-14,55.83,22.899,-3.92,-1.12,-9.29,97.67,1.66
6777,2021-01-26,54.89,23.191,-0.81,0.31,-2.16,95.78,11.94
6777,2021-02-23,55.148,21.431,-0.59,1.03,-3.14,98.55,0.43
6777,2021-01-18,55.338,22.093,-13.16,-9.34,-18.85,100.0,2.48
6778,2021-01-25,55.511,22.439,-2.9,-1.39,-4.58,98.19,0.6
6778,2021-01-23,55.961,22.171,0.15,0.67,-0.9,97.39,6.36
6778,2021-01-29,55.384,25.731,-6.61,-4.53,-9.63,99.34,1.45
6778,2021-01-15,55.808,22.383,-12.02,-9.58,-14.04,99.24,0.51
6778,2021-01-22,55.0,24.876,-0.77,0.05,-2.39,99.49,0.3
6779,2021-01-25,55.081,23.792,-2.78,-1.12,-4.32,98.42,2.43
6779,2021-01-30,55.329,24.057,-5.02,-1.75,-7.19,98.34,0.42
6779,2021-01-21,54.577,23.433,-0.35,0.42,-2.45,98.23,0.29
6779,2021-02-04,54.89,23.191,-8.52,-6.67,-11.84,96.72,1.93
6779,2021-01-21,55.823,23.892,-1.25,0.48,-5.36,98.41,4.75
6780,2021-01-23,55.262,23.607,-0.11,0.29,-0.95,98.46,3.5
6780,2021-01-25,55.91,22.557,-2.59,-0.24,-4.43,98.28,0.46
6780,2021-02-14,54.649,25.718,-5.21,-2.47,-8.01,97.66,1.51
6780,2021-02-19,55.837,22.531,-14.3,-9.17,-19.07,98.07,0.1
6780,2021-02-02,55.99,22.663,-7.89,-5.06,-10.39,98.35,1.28
6781,2021-01-25,55.001,25.469,-1.7,-0.02,-3.27,98.42,5.02
6781,2021-02-18,54.901,23.415,-16.95,-11.04,-22.42,96.79,0.01
6781,2021-02-01,55.401,25.712,-7.58,-4.61,-12.25,99.73,1.36
6781,2021-01-22,55.432,25.678,-0.7,-0.07,-1.5,99.49,0.4
6781,2021-02-07,54.329,23.648,-18.48,-13.17,-22.15,99.14,0.11
6782,2021-01-25,55.477,25.12,-2.14,-0.81,-3.53,99.45,3.16
6782,2021-01-28,54.578,22.92,-4.48,-1.47,-7.26,98.63,1.52
6782,2021-01-14,55.895,22.572,-10.29,-6.14,-13.15,99.11,0.2
6782,2021-01-25,55.327,22.083,-1.24,0.31,-3.23,96.68,0.54
6782,2021-01-23,55.477,25.12,-0.24,0.08,-1.12,99.51,1.13
6783,2021-01-13,54.607,25.067,-4.81,-3.87,-6.62,98.06,4.55
6783,2021-01-22,55.812,24.696,-0.42,0.16,-1.24,98.88,0.27
6783,2021-01-26,55.751,24.673,-1.18,0.06,-3.29,98.42,16.32
6783,2021-01-28,55.931,24.995,-7.11,-3.35,-10.23,99.13,0.24
6783,2021-01-14,54.284,24.612,-9.29,-6.38,-15.11,99.02,0.39
6784,2021-01-17,54.137,23.851,-25.17,-19.65,-29.44,98.92,0.07
6784,2021-01-30,54.577,23.433,-4.36,-1.03,-7.44,99.08,0.43
6784,2021-01-23,54.06,23.782,0.28,0.5,0.07,98.23,0.92
6784,2021-01-13,55.34,21.48,-2.49,-1.5,-4.03,89.75,1.32
6784,2021-01-31,54.741,24.742,-4.8,-2.58,-7.35,98.6,0.84
6785,2021-01-24,54.108,24.314,-0.04,0.26,-0.58,97.99,7.11
6785,2021-02-04,54.325,24.255,-8.3,-6.32,-11.16,98.87,5.3
6785,2021-02-04,55.929,22.441,-8.14,-6.22,-11.69,97.43,0.24
6785,2021-01-25,56.178,24.294,-2.74,-1.25,-3.74,98.94,1.59
6785,2021-01-20,54.89,23.191,-10.37,-2.16,-17.49,97.3,3.78
6786,2021-02-15,54.172,24.108,-9.35,-5.84,-11.1,97.75,0.17
6786,2021-01-23,55.273,23.628,-0.11,0.29,-0.95,98.46,3.5
6786,2021-01-09,55.271,21.409,-4.87,-3.08,-6.55,95.51,1.75
6786,2021-02-10,54.811,23.629,-14.09,-10.81,-18.15,98.91,1.05
6786,2021-01-29,55.081,23.792,-6.91,-3.93,-9.2,98.82,0.58
6787,2020-12-27,55.1,24.304,-3.65,-2.07,-4.8,96.16,0.06
6787,2021-01-06,54.492,24.957,-3.93,-3.39,-5.19,96.03,3.52
6787,2021-01-03,54.99,25.152,-3.1,-0.38,-4.48,96.78,0.22
6787,2021-01-30,54.083,23.786,-6.39,-2.25,-10.66,99.32,0.31
6787,2021-01-22,54.758,24.984,-0.77,0.05,-2.39,99.49,0.3
6788,2021-02-09,54.578,22.92,-11.46,-9.96,-13.16,97.88,2.93
6788,2021-01-05,55.808,22.383,-4.44,-2.22,-7.34,96.95,2.93
6788,2021-02-08,55.123,24.029,-17.96,-13.1,-24.61,98.5,0.7
6788,2021-01-30,54.083,23.786,-6.39,-2.25,-10.66,99.32,0.31
6788,2021-01-23,55.91,22.557,-0.12,0.41,-1.47,97.71,5.47
6789,2021-01-18,54.194,23.821,-18.86,-14.29,-22.57,98.15,0.11
6789,2021-01-14,55.792,22.462,-10.29,-6.14,-13.15,99.11,0.2
6789,2021-02-08,54.735,22.934,-17.07,-12.29,-23.42,97.84,2.06
6789,2021-01-30,55.338,22.093,-3.35,-0.33,-5.41,93.62,0.89
6789,2021-01-31,56.217,23.3,-4.18,-1.78,-5.75,97.81,1.48
6790,2021-01-28,55.251,21.385,-0.87,1.22,-2.48,94.19,2.38
6790,2021-01-29,55.34,21.48,-3.61,-1.85,-5.17,93.66,0.83
6790,2021-01-27,54.082,24.443,-0.99,0.1,-2.59,97.28,6.04
6790,2021-01-14,54.828,23.242,-9.5,-5.22,-16.33,97.24,0.24
6790,2021-01-31,55.346,22.479,-3.15,-0.67,-5.34,96.91,3.2
6791,2021-02-04,54.083,23.786,-7.3,-5.36,-12.0,97.39,7.5
6791,2021-02-03,55.14,23.578,-5.66,-1.07,-8.65,98.88,0.42
6791,2021-01-20,55.296,22.31,-9.51,-0.49,-17.1,98.7,4.38
6791,2021-01-29,55.886,22.144,-5.91,-3.29,-8.65,97.4,0.58
6791,2021-01-27,55.346,22.303,-1.0,0.19,-6.95,97.42,2.53
6792,2021-01-03,54.797,23.525,-2.83,0.12,-3.98,96.87,0.23
6792,2021-02-02,56.32,23.547,-8.19,-5.51,-10.46,97.57,2.03
6792,2021-01-30,55.145,23.856,-5.0,-1.64,-8.22,99.08,0.36
6792,2021-02-18,55.385,25.183,-18.96,-13.15,-24.86,99.44,0.04
6792,2021-02-07,55.83,22.899,-15.36,-11.21,-20.87,98.38,0.34
6793,2021-01-20,55.383,25.832,-16.97,-9.79,-22.4,99.7,2.31
6793,2021-02-06,55.462,25.79,-17.66,-13.9,-20.31,99.58,0.14
6793,2021-02-19,54.643,25.08,-16.05,-10.26,-21.59,98.44,0.1
6793,2021-02-07,55.477,25.12,-16.78,-12.28,-19.94,97.4,0.21
6793,2021-01-18,55.667,21.225,-6.23,-3.76,-11.66,96.19,3.89
6794,2021-02-19,54.89,23.191,-14.24,-8.95,-21.18,97.19,0.27
6794,2021-01-20,55.401,25.712,-16.97,-9.79,-22.4,99.7,2.31
6794,2021-02-01,55.005,24.829,-8.39,-5.31,-12.36,99.49,0.54
6794,2021-02-11,55.319,22.536,-15.1,-10.03,-18.85,98.49,0.06
6794,2021-02-15,55.544,25.011,-9.04,-6.03,-13.6,99.0,0.16
6795,2020-12-30,55.958,21.462,1.74,3.84,0.49,96.89,0.32
6795,2021-01-14,55.972,22.118,-9.42,-5.73,-12.16,99.22,0.18
6795,2021-02-02,54.06,23.782,-8.45,-4.58,-12.23,98.39,0.92
6795,2021-01-24,55.145,23.856,-0.24,0.23,-2.05,98.68,7.31
6795,2021-01-13,55.317,22.294,-5.3,-4.21,-6.04,99.27,4.44
6796,2021-01-15,56.101,24.297,-15.89,-12.76,-18.21,98.44,0.19
6796,2021-02-13,56.248,22.263,-4.52,-1.39,-10.46,97.49,0.81
6796,2021-01-14,54.137,23.851,-8.92,-6.17,-16.75,97.79,0.77
6796,2020-12-31,56.207,22.945,-2.22,-0.77,-4.02,98.48,1.8
6796,2021-01-06,54.99,25.152,-3.62,-2.84,-4.73,94.82,2.42
6797,2021-01-28,55.119,22.444,-4.0,-1.95,-6.54,97.62,1.85
6797,2021-01-27,55.937,22.677,-1.05,0.21,-5.76,96.72,3.06
6797,2021-02-12,54.773,22.951,-17.53,-10.95,-22.06,97.69,0.06
6797,2021-01-15,54.99,25.152,-16.16,-12.5,-19.93,99.4,0.17
6797,2021-01-14,54.929,23.996,-9.71,-5.75,-15.67,99.15,0.23
6798,2021-01-22,55.273,23.628,-1.02,0.11,-2.91,98.88,0.29
6798,2021-02-09,55.412,22.591,-12.14,-10.09,-13.87,97.89,1.99
6798,2021-01-21,55.962,21.914,0.08,0.9,-0.78,96.62,0.77
6798,2021-03-01,54.996,25.347,-0.39,1.57,-2.71,97.59,0.37
6798,2021-02-06,54.284,24.612,-16.03,-12.26,-20.1,98.92,0.17
6799,2021-02-20,54.962,23.407,-3.34,0.34,-11.12,97.68,0.33
6799,2021-01-19,55.851,23.69,-16.48,-13.57,-18.81,99.65,0.17
6799,2021-02-04,55.886,22.144,-7.59,-5.44,-10.28,96.69,0.19
6799,2021-01-12,55.901,21.621,-2.55,-2.05,-3.74,97.13,7.65
6799,2021-02-05,54.682,23.439,-10.34,-6.11,-15.52,99.69,0.35
6800,2021-02-12,55.412,22.591,-13.83,-9.34,-19.57,98.32,0.12
6800,2021-02-22,56.003,23.648,-0.83,0.91,-3.02,97.8,0.19
6800,2021-02-19,55.511,22.439,-13.78,-9.21,-19.43,98.65,0.18
6800,2021-02-23,55.474,22.478,-0.78,0.25,-2.52,98.82,0.34
6800,2021-01-30,54.557,25.157,-6.04,-2.76,-9.4,99.67,0.37
6801,2021-01-27,55.707,21.301,1.36,1.57,1.12,87.15,1.76
6801,2021-02-10,56.198,22.356,-15.23,-13.03,-17.05,98.68,1.92
6801,2021-02-03,55.262,23.607,-6.32,-1.67,-10.78,98.72,0.32
6801,2021-02-10,54.094,24.145,-14.31,-9.83,-19.07,97.81,0.97
6801,2021-01-31,55.91,22.557,-3.73,-1.51,-5.21,96.78,2.42
6802,2021-02-23,54.735,22.934,-0.91,0.28,-3.56,99.16,0.15
6802,2021-01-29,55.338,22.093,-6.3,-3.97,-8.03,98.03,0.55
6802,2021-02-05,55.474,22.478,-10.14,-4.68,-14.93,99.17,0.59
6802,2021-02-09,55.731,23.872,-12.01,-9.97,-13.69,97.72,2.37
6802,2021-02-12,54.987,24.263,-16.61,-12.9,-19.7,99.36,0.05
6803,2021-02-19,55.262,23.607,-15.97,-10.04,-21.11,98.53,0.1
6803,2021-01-23,55.448,25.946,-0.28,0.17,-1.33,99.05,0.49
6803,2021-02-15,55.005,24.829,-8.56,-6.1,-11.35,99.14,0.22
6803,2021-02-20,55.895,22.572,-2.93,0.26,-10.35,98.42,0.38
6803,2021-02-06,54.023,24.195,-15.75,-11.53,-19.25,97.3,0.15
6804,2021-02-21,55.383,25.832,-0.72,0.02,-2.07,99.56,0.21
6804,2021-01-28,56.14,21.421,-1.44,-0.25,-2.86,93.78,1.95
6804,2021-02-05,54.557,25.157,-10.96,-7.17,-15.66,99.53,0.3
6804,2021-02-14,54.851,23.156,-2.81,-0.03,-7.41,95.79,1.42
6804,2021-01-28,55.153,22.605,-4.0,-1.95,-6.54,97.62,1.85
6805,2021-02-05,56.217,23.3,-10.04,-6.0,-13.25,99.29,0.59
6805,2021-02-21,56.213,22.872,-0.41,0.19,-1.97,98.53,0.16
6805,2021-02-13,55.379,22.602,-4.99,-1.23,-10.59,97.59,0.53
6805,2021-01-28,54.863,23.544,-5.91,-2.5,-9.48,99.3,0.98
6805,2021-01-22,55.937,22.677,-0.75,0.33,-2.81,97.88,0.71
6806,2021-01-31,55.423,25.791,-4.53,-2.7,-6.58,99.71,0.85
6806,2021-02-14,54.329,23.895,-3.46,-0.69,-8.33,98.39,2.03
6806,2021-01-29,54.682,23.439,-7.11,-3.67,-9.77,98.93,1.18
6806,2021-02-14,55.432,21.37,-0.53,0.79,-3.93,88.57,1.16
6806,2021-02-03,54.607,25.067,-4.87,-0.99,-8.64,98.62,1.62
6807,2021-02-20,55.224,21.52,-0.18,1.17,-3.97,97.19,0.22
6807,2021-02-17,55.757,24.929,-13.21,-9.42,-19.93,99.03,0.19
6807,2021-01-26,55.224,21.52,0.9,1.04,0.6,91.81,4.06
6807,2021-01-30,55.765,22.835,-4.65,-1.95,-7.34,98.5,0.77
6807,2021-02-21,55.251,21.385,0.59,1.2,-0.3,97.15,0.12
6808,2021-01-28,55.817,23.579,-7.24,-4.14,-11.4,99.52,0.31
6808,2021-01-21,56.217,23.3,-0.77,0.53,-2.69,97.87,2.69
6808,2021-01-11,55.001,25.469,-7.48,-4.07,-14.99,99.48,0.43
6808,2021-01-26,55.929,22.441,-1.14,-0.12,-3.53,97.65,7.65
6808,2021-01-24,54.649,25.718,0.02,0.2,-0.47,97.75,5.27
6809,2021-01-28,55.379,22.602,-5.04,-2.91,-8.15,98.92,1.47
6809,2021-01-14,55.909,25.292,-10.82,-6.66,-14.69,99.23,0.17
6809,2021-02-26,55.91,22.557,0.99,1.4,0.25,98.18,0.91
6809,2021-02-11,54.418,24.05,-14.1,-11.73,-15.5,98.44,0.2
6809,2021-01-17,55.317,22.294,-22.06,-17.16,-27.2,99.82,0.1
