sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata
COMB_84,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,1.7035,ppm,1703.5,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A89"", ""protein"": 7.24, ""fat"": 3.54, ""moisture"": 13.28, ""fiber"": 1.93, ""starch"": 63.22, ""ash"": 1.265, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_84,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A89"", ""protein"": 7.24, ""fat"": 3.54, ""moisture"": 13.28, ""fiber"": 1.93, ""starch"": 63.22, ""ash"": 1.265, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_84,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A89"", ""protein"": 7.24, ""fat"": 3.54, ""moisture"": 13.28, ""fiber"": 1.93, ""starch"": 63.22, ""ash"": 1.265, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_84,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium crookwellense,Known Producer,"{""neutral_id"": ""A89"", ""protein"": 7.24, ""fat"": 3.54, ""moisture"": 13.28, ""fiber"": 1.93, ""starch"": 63.22, ""ash"": 1.265, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_84,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A89"", ""protein"": 7.24, ""fat"": 3.54, ""moisture"": 13.28, ""fiber"": 1.93, ""starch"": 63.22, ""ash"": 1.265, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_84,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A89"", ""protein"": 7.24, ""fat"": 3.54, ""moisture"": 13.28, ""fiber"": 1.93, ""starch"": 63.22, ""ash"": 1.265, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus flavus,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus parasiticus,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus nomius,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,1.4405,ppm,1440.5,True,Fusarium verticillioides,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,1.4405,ppm,1440.5,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium crookwellense,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_85,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A90"", ""protein"": 7.215, ""fat"": 3.54, ""moisture"": 13.56, ""fiber"": 1.9, ""starch"": 63.525, ""ash"": 1.255, ""color_L"": 57.78, ""color_a"": 5.74, ""color_b"": 23.75}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus flavus,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus parasiticus,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus nomius,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,3.906,ppm,3906.0,True,Fusarium verticillioides,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,3.906,ppm,3906.0,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0129613,ppm,12.9613,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0129613,ppm,12.9613,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0129613,ppm,12.9613,True,Fusarium crookwellense,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_86,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A91"", ""protein"": 7.035, ""fat"": 3.525, ""moisture"": 13.55, ""fiber"": 1.925, ""starch"": 63.36, ""ash"": 1.235, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus flavus,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus parasiticus,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus nomius,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,5.474,ppm,5474.0,True,Fusarium verticillioides,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,5.474,ppm,5474.0,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium crookwellense,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_87,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A92"", ""protein"": 6.933333333, ""fat"": 3.563333333, ""moisture"": 13.89666667, ""fiber"": 1.846666667, ""starch"": 65.03333333, ""ash"": 1.243333333, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus flavus,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus parasiticus,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus nomius,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Fumonisins,3.7305,ppm,3730.5,True,Fusarium verticillioides,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Fumonisins,3.7305,ppm,3730.5,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Zearalenone,0.00648065,ppm,6.48065,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Zearalenone,0.00648065,ppm,6.48065,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Zearalenone,0.00648065,ppm,6.48065,True,Fusarium crookwellense,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_88,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A93"", ""protein"": 6.745, ""fat"": 3.475, ""moisture"": 13.285, ""fiber"": 1.91, ""starch"": 63.025, ""ash"": 1.24, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus flavus,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus parasiticus,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus nomius,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Fumonisins,8.9585,ppm,8958.5,True,Fusarium verticillioides,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Fumonisins,8.9585,ppm,8958.5,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Zearalenone,0.00648065,ppm,6.48065,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Zearalenone,0.00648065,ppm,6.48065,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Zearalenone,0.00648065,ppm,6.48065,True,Fusarium crookwellense,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_89,Combined LCMS NIR Color data,Corn,US-GA,North America,2021,2021.0,Deoxynivalenol,0.0308,ppm,30.8,True,Fusarium culmorum,Known Producer,"{""neutral_id"": ""A94"", ""protein"": 6.81, ""fat"": 3.455, ""moisture"": 13.465, ""fiber"": 1.89, ""starch"": 63.685, ""ash"": 1.26, ""color_L"": 67.31, ""color_a"": 10.8, ""color_b"": 44.46}"
COMB_90,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus flavus,Known Producer,"{""neutral_id"": ""A95"", ""protein"": 7.12, ""fat"": 3.52, ""moisture"": 13.15, ""fiber"": 1.92, ""starch"": 63.565, ""ash"": 1.245, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_90,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus parasiticus,Known Producer,"{""neutral_id"": ""A95"", ""protein"": 7.12, ""fat"": 3.52, ""moisture"": 13.15, ""fiber"": 1.92, ""starch"": 63.565, ""ash"": 1.245, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_90,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Aflatoxins,0.0,ppm,0.0,False,Aspergillus nomius,Known Producer,"{""neutral_id"": ""A95"", ""protein"": 7.12, ""fat"": 3.52, ""moisture"": 13.15, ""fiber"": 1.92, ""starch"": 63.565, ""ash"": 1.245, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_90,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,2.2615,ppm,2261.5,True,Fusarium verticillioides,Known Producer,"{""neutral_id"": ""A95"", ""protein"": 7.12, ""fat"": 3.52, ""moisture"": 13.15, ""fiber"": 1.92, ""starch"": 63.565, ""ash"": 1.245, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_90,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Fumonisins,2.2615,ppm,2261.5,True,Fusarium proliferatum,Known Producer,"{""neutral_id"": ""A95"", ""protein"": 7.12, ""fat"": 3.52, ""moisture"": 13.15, ""fiber"": 1.92, ""starch"": 63.565, ""ash"": 1.245, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
COMB_90,Combined LCMS NIR Color data,Corn,US,North America,2021,2021.0,Zearalenone,0.0,ppm,0.0,False,Fusarium graminearum,Known Producer,"{""neutral_id"": ""A95"", ""protein"": 7.12, ""fat"": 3.52, ""moisture"": 13.15, ""fiber"": 1.92, ""starch"": 63.565, ""ash"": 1.245, ""color_L"": null, ""color_a"": null, ""color_b"": null}"
